from_State,from_Division,from_Latitude,from_Longitude,to_State,to_Division,to_Latitude,to_Longitude,distance_metres,time_minutes,trans_type
SA,Kingston,-35.201,138.535,SA,Port Adelaide,-34.777,138.546,60965,4360,car
SA,Kingston,-35.201,138.535,SA,Sturt,-34.894,138.674,50852,3543,car
SA,Kingston,-35.201,138.535,SA,Wakefield,-34.248,138.618,129123,6868,car
SA,Kingston,-35.201,138.535,SA,Adelaide Airport,-34.94618,138.533204,40274,2735,car
SA,Makin,-34.799,138.699,SA,Port Adelaide,-34.777,138.546,19802,1991,car
SA,Makin,-34.799,138.699,SA,Sturt,-34.894,138.674,14793,1298,car
SA,Makin,-34.799,138.699,SA,Wakefield,-34.248,138.618,72517,3708,car
SA,Makin,-34.799,138.699,SA,Adelaide Airport,-34.94618,138.533204,27136,2632,car
SA,Mayo,-35.103073,138.882981,SA,Adelaide Airport,-34.94618,138.533204,51800,3300,car
SA,Port Adelaide,-34.777,138.546,SA,Sturt,-34.894,138.674,21467,2195,car
SA,Port Adelaide,-34.777,138.546,SA,Wakefield,-34.248,138.618,72956,3477,car
SA,Port Adelaide,-34.777,138.546,SA,Adelaide Airport,-34.94618,138.533204,26353,2580,car
SA,Sturt,-34.894,138.674,SA,Wakefield,-34.248,138.618,89628,4673,car
SA,Sturt,-34.894,138.674,SA,Adelaide Airport,-34.94618,138.533204,17364,2048,car
SA,Wakefield,-34.248,138.618,SA,Adelaide Airport,-34.94618,138.533204,94466,5019,car
TAS,Bass,-41.13,147.616,TAS,Braddon,-41.648,145.414,269701,15695,car
TAS,Bass,-41.13,147.616,TAS,Denison,-42.888,147.244,282073,13770,car
TAS,Bass,-41.13,147.616,TAS,Franklin,-43.224,146.711,368612,19871,car
TAS,Bass,-41.13,147.616,TAS,Lyons,-42.082,147.073,197272,10982,car
TAS,Bass,-41.13,147.616,TAS,Hobart Airport,-42.836756,147.506545,257531,12331,car
TAS,Braddon,-41.648,145.414,TAS,Denison,-42.888,147.244,394927,20674,car
TAS,Braddon,-41.648,145.414,TAS,Franklin,-43.224,146.711,481466,26775,car
TAS,Braddon,-41.648,145.414,TAS,Lyons,-42.082,147.073,268199,16674,car
TAS,Braddon,-41.648,145.414,TAS,Hobart Airport,-42.836756,147.506545,370385,19235,car
TAS,Denison,-42.888,147.244,TAS,Franklin,-43.224,146.711,99591,7999,car
TAS,Denison,-42.888,147.244,TAS,Lyons,-42.082,147.073,152926,8780,car
TAS,Denison,-42.888,147.244,TAS,Hobart Airport,-42.836756,147.506545,34284,2472,car
TAS,Franklin,-43.224,146.711,TAS,Lyons,-42.082,147.073,239203,14884,car
TAS,Franklin,-43.224,146.711,TAS,Hobart Airport,-42.836756,147.506545,120561,8576,car
TAS,Lyons,-42.082,147.073,TAS,Hobart Airport,-42.836756,147.506545,139354,7611,car
VIC,Aston,-37.892,145.24,VIC,Ballarat,-37.516,144.066,130967,5675,car
VIC,Aston,-37.892,145.24,VIC,Batman,-37.733,145.014,35568,2319,car
VIC,Aston,-37.892,145.24,VIC,Bendigo,-36.901,144.182,170030,7007,car
VIC,Aston,-37.892,145.24,VIC,Bruce,-37.931,145.186,9861,833,car
VIC,Aston,-37.892,145.24,VIC,Calwell,-37.589,144.825,68748,3690,car
VIC,Aston,-37.892,145.24,VIC,Casey,-37.773,145.4,26603,2045,car
VIC,Aston,-37.892,145.24,VIC,Chisholm,-37.865,145.123,12654,1141,car
VIC,Aston,-37.892,145.24,VIC,Corangamite,-38.243,143.821,168487,7378,car
VIC,Aston,-37.892,145.24,VIC,Corio,-37.997,144.381,92067,4385,car
VIC,Aston,-37.892,145.24,VIC,Deakin,-37.822,145.206,11598,885,car
VIC,Aston,-37.892,145.24,VIC,Dunkley,-38.17,145.138,35207,1723,car
VIC,Aston,-37.892,145.24,VIC,Gellibrand,-37.836,144.846,41907,2369,car
VIC,Aston,-37.892,145.24,VIC,Gippsland,-37.584,147.767,316390,14184,car
VIC,Aston,-37.892,145.24,VIC,Goldstein,-37.934,145.023,24700,2216,car
VIC,Aston,-37.892,145.24,VIC,Gorton,-37.739,144.759,62476,3520,car
VIC,Aston,-37.892,145.24,VIC,Higgins,-37.859,145.047,21514,1390,car
VIC,Aston,-37.892,145.24,VIC,Holt,-38.044,145.281,23751,1329,car
VIC,Aston,-37.892,145.24,VIC,Hotham,-37.946,145.097,20584,1571,car
VIC,Aston,-37.892,145.24,VIC,Indi,-36.64,146.633,332612,13634,car
VIC,Aston,-37.892,145.24,VIC,Isaacs,-38.039,145.171,21082,1468,car
VIC,Aston,-37.892,145.24,VIC,Jagajaga,-37.729,145.117,29469,1886,car
VIC,Aston,-37.892,145.24,VIC,Kooyong,-37.812,145.061,29257,1687,car
VIC,Aston,-37.892,145.24,VIC,La Trobe,-37.971,145.424,24048,2112,car
VIC,Aston,-37.892,145.24,VIC,Lalor,-37.796,144.614,64998,3510,car
VIC,Aston,-37.892,145.24,VIC,Mallee,-35.719,142.178,437636,17812,car
VIC,Aston,-37.892,145.24,VIC,Maribyrnong,-37.753,144.859,52769,2953,car
VIC,Aston,-37.892,145.24,VIC,McEwen,-37.362,145.347,76450,4394,car
VIC,Aston,-37.892,145.24,VIC,McMillan,-38.266,146.059,106083,4700,car
VIC,Aston,-37.892,145.24,VIC,Melbourne,-37.8,144.963,36525,2146,car
VIC,Aston,-37.892,145.24,VIC,Melbourne Ports,-37.856,144.976,34446,2288,car
VIC,Aston,-37.892,145.24,VIC,Menzies,-37.763,145.191,20892,1319,car
VIC,Aston,-37.892,145.24,VIC,Murray,-36.279,144.646,224411,10135,car
VIC,Aston,-37.892,145.24,VIC,Scullin,-37.663,145.053,42575,2866,car
VIC,Aston,-37.892,145.24,VIC,Wannon,-37.703,142.448,294889,12383,car
VIC,Aston,-37.892,145.24,VIC,Wills,-37.729,144.943,45159,2627,car
VIC,Aston,-37.892,145.24,VIC,Melbourne Airport,-37.669612,144.842524,56398,3038,car
VIC,Ballarat,-37.516,144.066,VIC,Batman,-37.733,145.014,108270,4935,car
VIC,Ballarat,-37.516,144.066,VIC,Bendigo,-36.901,144.182,85788,4168,car
VIC,Ballarat,-37.516,144.066,VIC,Bruce,-37.931,145.186,127952,5341,car
VIC,Ballarat,-37.516,144.066,VIC,Calwell,-37.589,144.825,99527,4549,car
VIC,Ballarat,-37.516,144.066,VIC,Casey,-37.773,145.4,162677,7270,car
VIC,Ballarat,-37.516,144.066,VIC,Chisholm,-37.865,145.123,117109,5114,car
VIC,Ballarat,-37.516,144.066,VIC,Corangamite,-38.243,143.821,119295,5574,car
VIC,Ballarat,-37.516,144.066,VIC,Corio,-37.997,144.381,81202,3439,car
VIC,Ballarat,-37.516,144.066,VIC,Deakin,-37.822,145.206,142363,5851,car
VIC,Ballarat,-37.516,144.066,VIC,Dunkley,-38.17,145.138,155233,6323,car
VIC,Ballarat,-37.516,144.066,VIC,Gellibrand,-37.836,144.846,91109,3678,car
VIC,Ballarat,-37.516,144.066,VIC,Gippsland,-37.584,147.767,436395,18772,car
VIC,Ballarat,-37.516,144.066,VIC,Goldstein,-37.934,145.023,114259,5474,car
VIC,Ballarat,-37.516,144.066,VIC,Gorton,-37.739,144.759,79899,3398,car
VIC,Ballarat,-37.516,144.066,VIC,Higgins,-37.859,145.047,110897,4598,car
VIC,Ballarat,-37.516,144.066,VIC,Holt,-38.044,145.281,143756,5917,car
VIC,Ballarat,-37.516,144.066,VIC,Hotham,-37.946,145.097,123115,5413,car
VIC,Ballarat,-37.516,144.066,VIC,Indi,-36.64,146.633,344691,14527,car
VIC,Ballarat,-37.516,144.066,VIC,Isaacs,-38.039,145.171,141108,6068,car
VIC,Ballarat,-37.516,144.066,VIC,Jagajaga,-37.729,145.117,123972,5160,car
VIC,Ballarat,-37.516,144.066,VIC,Kooyong,-37.812,145.061,111115,4973,car
VIC,Ballarat,-37.516,144.066,VIC,La Trobe,-37.971,145.424,150240,7126,car
VIC,Ballarat,-37.516,144.066,VIC,Lalor,-37.796,144.614,70254,3075,car
VIC,Ballarat,-37.516,144.066,VIC,Mallee,-35.719,142.178,328604,13315,car
VIC,Ballarat,-37.516,144.066,VIC,Maribyrnong,-37.753,144.859,94763,3918,car
VIC,Ballarat,-37.516,144.066,VIC,McEwen,-37.362,145.347,177214,7980,car
VIC,Ballarat,-37.516,144.066,VIC,McMillan,-38.266,146.059,226089,9288,car
VIC,Ballarat,-37.516,144.066,VIC,Melbourne,-37.8,144.963,104697,4625,car
VIC,Ballarat,-37.516,144.066,VIC,Melbourne Ports,-37.856,144.976,104760,4536,car
VIC,Ballarat,-37.516,144.066,VIC,Menzies,-37.763,145.191,133058,5870,car
VIC,Ballarat,-37.516,144.066,VIC,Murray,-36.279,144.646,180726,7941,car
VIC,Ballarat,-37.516,144.066,VIC,Scullin,-37.663,145.053,114842,4761,car
VIC,Ballarat,-37.516,144.066,VIC,Wannon,-37.703,142.448,175551,7399,car
VIC,Ballarat,-37.516,144.066,VIC,Wills,-37.729,144.943,101998,4195,car
VIC,Ballarat,-37.516,144.066,VIC,Melbourne Airport,-37.669612,144.842524,102230,4171,car
VIC,Batman,-37.733,145.014,VIC,Bendigo,-36.901,144.182,134317,5688,car
VIC,Batman,-37.733,145.014,VIC,Bruce,-37.931,145.186,40994,2545,car
VIC,Batman,-37.733,145.014,VIC,Calwell,-37.589,144.825,35440,2218,car
VIC,Batman,-37.733,145.014,VIC,Casey,-37.773,145.4,44275,3249,car
VIC,Batman,-37.733,145.014,VIC,Chisholm,-37.865,145.123,23798,2256,car
VIC,Batman,-37.733,145.014,VIC,Corangamite,-38.243,143.821,155594,7032,car
VIC,Batman,-37.733,145.014,VIC,Corio,-37.997,144.381,79174,4039,car
VIC,Batman,-37.733,145.014,VIC,Deakin,-37.822,145.206,26083,1915,car
VIC,Batman,-37.733,145.014,VIC,Dunkley,-38.17,145.138,66339,3435,car
VIC,Batman,-37.733,145.014,VIC,Gellibrand,-37.836,144.846,26812,2091,car
VIC,Batman,-37.733,145.014,VIC,Gippsland,-37.584,147.767,347522,15896,car
VIC,Batman,-37.733,145.014,VIC,Goldstein,-37.934,145.023,24014,3010,car
VIC,Batman,-37.733,145.014,VIC,Gorton,-37.739,144.759,26764,2202,car
VIC,Batman,-37.733,145.014,VIC,Higgins,-37.859,145.047,17923,2166,car
VIC,Batman,-37.733,145.014,VIC,Holt,-38.044,145.281,54883,3041,car
VIC,Batman,-37.733,145.014,VIC,Hotham,-37.946,145.097,31847,2987,car
VIC,Batman,-37.733,145.014,VIC,Indi,-36.64,146.633,294702,11720,car
VIC,Batman,-37.733,145.014,VIC,Isaacs,-38.039,145.171,52214,3180,car
VIC,Batman,-37.733,145.014,VIC,Jagajaga,-37.729,145.117,11348,1041,car
VIC,Batman,-37.733,145.014,VIC,Kooyong,-37.812,145.061,13089,1352,car
VIC,Batman,-37.733,145.014,VIC,La Trobe,-37.971,145.424,59521,4101,car
VIC,Batman,-37.733,145.014,VIC,Lalor,-37.796,144.614,42642,2788,car
VIC,Batman,-37.733,145.014,VIC,Mallee,-35.719,142.178,401923,16493,car
VIC,Batman,-37.733,145.014,VIC,Maribyrnong,-37.753,144.859,17056,1634,car
VIC,Batman,-37.733,145.014,VIC,McEwen,-37.362,145.347,71467,4247,car
VIC,Batman,-37.733,145.014,VIC,McMillan,-38.266,146.059,137215,6412,car
VIC,Batman,-37.733,145.014,VIC,Melbourne,-37.8,144.963,10342,1595,car
VIC,Batman,-37.733,145.014,VIC,Melbourne Ports,-37.856,144.976,15136,2212,car
VIC,Batman,-37.733,145.014,VIC,Menzies,-37.763,145.191,18346,1648,car
VIC,Batman,-37.733,145.014,VIC,Murray,-36.279,144.646,186500,8221,car
VIC,Batman,-37.733,145.014,VIC,Scullin,-37.663,145.053,11064,1079,car
VIC,Batman,-37.733,145.014,VIC,Wannon,-37.703,142.448,272533,11661,car
VIC,Batman,-37.733,145.014,VIC,Wills,-37.729,144.943,7200,970,car
VIC,Batman,-37.733,145.014,VIC,Melbourne Airport,-37.669612,144.842524,23090,1567,car
VIC,Bendigo,-36.901,144.182,VIC,Bruce,-37.931,145.186,166758,6727,car
VIC,Bendigo,-36.901,144.182,VIC,Calwell,-37.589,144.825,115461,4946,car
VIC,Bendigo,-36.901,144.182,VIC,Casey,-37.773,145.4,178752,8201,car
VIC,Bendigo,-36.901,144.182,VIC,Chisholm,-37.865,145.123,155915,6500,car
VIC,Bendigo,-36.901,144.182,VIC,Corangamite,-38.243,143.821,196196,9144,car
VIC,Bendigo,-36.901,144.182,VIC,Corio,-37.997,144.381,159393,6629,car
VIC,Bendigo,-36.901,144.182,VIC,Deakin,-37.822,145.206,160560,6867,car
VIC,Bendigo,-36.901,144.182,VIC,Dunkley,-38.17,145.138,194040,7709,car
VIC,Bendigo,-36.901,144.182,VIC,Gellibrand,-37.836,144.846,138753,5610,car
VIC,Bendigo,-36.901,144.182,VIC,Gippsland,-37.584,147.767,475202,20158,car
VIC,Bendigo,-36.901,144.182,VIC,Goldstein,-37.934,145.023,153016,6859,car
VIC,Bendigo,-36.901,144.182,VIC,Gorton,-37.739,144.759,119841,4884,car
VIC,Bendigo,-36.901,144.182,VIC,Higgins,-37.859,145.047,149704,5984,car
VIC,Bendigo,-36.901,144.182,VIC,Holt,-38.044,145.281,182562,7303,car
VIC,Bendigo,-36.901,144.182,VIC,Hotham,-37.946,145.097,161922,6799,car
VIC,Bendigo,-36.901,144.182,VIC,Indi,-36.64,146.633,296360,12973,car
VIC,Bendigo,-36.901,144.182,VIC,Isaacs,-38.039,145.171,179915,7454,car
VIC,Bendigo,-36.901,144.182,VIC,Jagajaga,-37.729,145.117,150194,5967,car
VIC,Bendigo,-36.901,144.182,VIC,Kooyong,-37.812,145.061,149921,6359,car
VIC,Bendigo,-36.901,144.182,VIC,La Trobe,-37.971,145.424,189047,8512,car
VIC,Bendigo,-36.901,144.182,VIC,Lalor,-37.796,144.614,129008,5151,car
VIC,Bendigo,-36.901,144.182,VIC,Mallee,-35.719,142.178,277331,11519,car
VIC,Bendigo,-36.901,144.182,VIC,Maribyrnong,-37.753,144.859,122877,4890,car
VIC,Bendigo,-36.901,144.182,VIC,McEwen,-37.362,145.347,158163,6867,car
VIC,Bendigo,-36.901,144.182,VIC,McMillan,-38.266,146.059,264895,10674,car
VIC,Bendigo,-36.901,144.182,VIC,Melbourne,-37.8,144.963,134698,5539,car
VIC,Bendigo,-36.901,144.182,VIC,Melbourne Ports,-37.856,144.976,143517,5921,car
VIC,Bendigo,-36.901,144.182,VIC,Menzies,-37.763,145.191,159280,6678,car
VIC,Bendigo,-36.901,144.182,VIC,Murray,-36.279,144.646,99782,4998,car
VIC,Bendigo,-36.901,144.182,VIC,Scullin,-37.663,145.053,141064,5569,car
VIC,Bendigo,-36.901,144.182,VIC,Wannon,-37.703,142.448,213273,9515,car
VIC,Bendigo,-36.901,144.182,VIC,Wills,-37.729,144.943,128054,4989,car
VIC,Bendigo,-36.901,144.182,VIC,Melbourne Airport,-37.669612,144.842524,119804,4957,car
VIC,Bruce,-37.931,145.186,VIC,Calwell,-37.589,144.825,66433,3347,car
VIC,Bruce,-37.931,145.186,VIC,Casey,-37.773,145.4,37328,2458,car
VIC,Bruce,-37.931,145.186,VIC,Chisholm,-37.865,145.123,14862,998,car
VIC,Bruce,-37.931,145.186,VIC,Corangamite,-38.243,143.821,166172,7036,car
VIC,Bruce,-37.931,145.186,VIC,Corio,-37.997,144.381,89752,4042,car
VIC,Bruce,-37.931,145.186,VIC,Deakin,-37.822,145.206,17014,1039,car
VIC,Bruce,-37.931,145.186,VIC,Dunkley,-38.17,145.138,31027,1535,car
VIC,Bruce,-37.931,145.186,VIC,Gellibrand,-37.836,144.846,39592,2026,car
VIC,Bruce,-37.931,145.186,VIC,Gippsland,-37.584,147.767,312189,13985,car
VIC,Bruce,-37.931,145.186,VIC,Goldstein,-37.934,145.023,17026,1680,car
VIC,Bruce,-37.931,145.186,VIC,Gorton,-37.739,144.759,60161,3178,car
VIC,Bruce,-37.931,145.186,VIC,Higgins,-37.859,145.047,19199,1047,car
VIC,Bruce,-37.931,145.186,VIC,Holt,-38.044,145.281,19550,1130,car
VIC,Bruce,-37.931,145.186,VIC,Hotham,-37.946,145.097,10262,1059,car
VIC,Bruce,-37.931,145.186,VIC,Indi,-36.64,146.633,344161,13596,car
VIC,Bruce,-37.931,145.186,VIC,Isaacs,-38.039,145.171,16902,1281,car
VIC,Bruce,-37.931,145.186,VIC,Jagajaga,-37.729,145.117,34885,2041,car
VIC,Bruce,-37.931,145.186,VIC,Kooyong,-37.812,145.061,22622,1557,car
VIC,Bruce,-37.931,145.186,VIC,La Trobe,-37.971,145.424,27574,2394,car
VIC,Bruce,-37.931,145.186,VIC,Lalor,-37.796,144.614,62682,3168,car
VIC,Bruce,-37.931,145.186,VIC,Mallee,-35.719,142.178,435321,17470,car
VIC,Bruce,-37.931,145.186,VIC,Maribyrnong,-37.753,144.859,50454,2610,car
VIC,Bruce,-37.931,145.186,VIC,McEwen,-37.362,145.347,85091,4482,car
VIC,Bruce,-37.931,145.186,VIC,McMillan,-38.266,146.059,101882,4501,car
VIC,Bruce,-37.931,145.186,VIC,Melbourne,-37.8,144.963,29856,2005,car
VIC,Bruce,-37.931,145.186,VIC,Melbourne Ports,-37.856,144.976,32131,1945,car
VIC,Bruce,-37.931,145.186,VIC,Menzies,-37.763,145.191,26307,1473,car
VIC,Bruce,-37.931,145.186,VIC,Murray,-36.279,144.646,239439,9884,car
VIC,Bruce,-37.931,145.186,VIC,Scullin,-37.663,145.053,47990,3021,car
VIC,Bruce,-37.931,145.186,VIC,Wannon,-37.703,142.448,292574,12040,car
VIC,Bruce,-37.931,145.186,VIC,Wills,-37.729,144.943,42844,2284,car
VIC,Bruce,-37.931,145.186,VIC,Melbourne Airport,-37.669612,144.842524,54083,2696,car
VIC,Calwell,-37.589,144.825,VIC,Casey,-37.773,145.4,84096,4731,car
VIC,Calwell,-37.589,144.825,VIC,Chisholm,-37.865,145.123,54565,3139,car
VIC,Calwell,-37.589,144.825,VIC,Corangamite,-38.243,143.821,162353,6956,car
VIC,Calwell,-37.589,144.825,VIC,Corio,-37.997,144.381,85933,3962,car
VIC,Calwell,-37.589,144.825,VIC,Deakin,-37.822,145.206,59209,3506,car
VIC,Calwell,-37.589,144.825,VIC,Dunkley,-38.17,145.138,92689,4348,car
VIC,Calwell,-37.589,144.825,VIC,Gellibrand,-37.836,144.846,41463,2254,car
VIC,Calwell,-37.589,144.825,VIC,Gippsland,-37.584,147.767,373851,16797,car
VIC,Calwell,-37.589,144.825,VIC,Goldstein,-37.934,145.023,51665,3498,car
VIC,Calwell,-37.589,144.825,VIC,Gorton,-37.739,144.759,33648,2136,car
VIC,Calwell,-37.589,144.825,VIC,Higgins,-37.859,145.047,48353,2623,car
VIC,Calwell,-37.589,144.825,VIC,Holt,-38.044,145.281,81212,3942,car
VIC,Calwell,-37.589,144.825,VIC,Hotham,-37.946,145.097,60571,3438,car
VIC,Calwell,-37.589,144.825,VIC,Indi,-36.64,146.633,283107,11195,car
VIC,Calwell,-37.589,144.825,VIC,Isaacs,-38.039,145.171,78564,4093,car
VIC,Calwell,-37.589,144.825,VIC,Jagajaga,-37.729,145.117,44504,2428,car
VIC,Calwell,-37.589,144.825,VIC,Kooyong,-37.812,145.061,48571,2998,car
VIC,Calwell,-37.589,144.825,VIC,La Trobe,-37.971,145.424,87696,5151,car
VIC,Calwell,-37.589,144.825,VIC,Lalor,-37.796,144.614,49401,2712,car
VIC,Calwell,-37.589,144.825,VIC,Mallee,-35.719,142.178,383209,15708,car
VIC,Calwell,-37.589,144.825,VIC,Maribyrnong,-37.753,144.859,25909,1628,car
VIC,Calwell,-37.589,144.825,VIC,McEwen,-37.362,145.347,78912,4077,car
VIC,Calwell,-37.589,144.825,VIC,McMillan,-38.266,146.059,163544,7313,car
VIC,Calwell,-37.589,144.825,VIC,Melbourne,-37.8,144.963,33347,2178,car
VIC,Calwell,-37.589,144.825,VIC,Melbourne Ports,-37.856,144.976,42166,2561,car
VIC,Calwell,-37.589,144.825,VIC,Menzies,-37.763,145.191,53591,3138,car
VIC,Calwell,-37.589,144.825,VIC,Murray,-36.279,144.646,171898,7599,car
VIC,Calwell,-37.589,144.825,VIC,Scullin,-37.663,145.053,35375,2029,car
VIC,Calwell,-37.589,144.825,VIC,Wannon,-37.703,142.448,261667,11366,car
VIC,Calwell,-37.589,144.825,VIC,Wills,-37.729,144.943,26676,1632,car
VIC,Calwell,-37.589,144.825,VIC,Melbourne Airport,-37.669612,144.842524,13756,1064,car
VIC,Casey,-37.773,145.4,VIC,Chisholm,-37.865,145.123,33615,2627,car
VIC,Casey,-37.773,145.4,VIC,Corangamite,-38.243,143.821,201739,9016,car
VIC,Casey,-37.773,145.4,VIC,Corio,-37.997,144.381,125319,6023,car
VIC,Casey,-37.773,145.4,VIC,Deakin,-37.822,145.206,25279,1905,car
VIC,Casey,-37.773,145.4,VIC,Dunkley,-38.17,145.138,62992,3347,car
VIC,Casey,-37.773,145.4,VIC,Gellibrand,-37.836,144.846,75159,4007,car
VIC,Casey,-37.773,145.4,VIC,Gippsland,-37.584,147.767,321074,15211,car
VIC,Casey,-37.773,145.4,VIC,Goldstein,-37.934,145.023,53207,3833,car
VIC,Casey,-37.773,145.4,VIC,Gorton,-37.739,144.759,71491,4793,car
VIC,Casey,-37.773,145.4,VIC,Higgins,-37.859,145.047,54766,3028,car
VIC,Casey,-37.773,145.4,VIC,Holt,-38.044,145.281,51536,2953,car
VIC,Casey,-37.773,145.4,VIC,Hotham,-37.946,145.097,48369,3196,car
VIC,Casey,-37.773,145.4,VIC,Indi,-36.64,146.633,295894,12576,car
VIC,Casey,-37.773,145.4,VIC,Isaacs,-38.039,145.171,48867,3093,car
VIC,Casey,-37.773,145.4,VIC,Jagajaga,-37.729,145.117,35254,2586,car
VIC,Casey,-37.773,145.4,VIC,Kooyong,-37.812,145.061,38363,2648,car
VIC,Casey,-37.773,145.4,VIC,La Trobe,-37.971,145.424,37816,2868,car
VIC,Casey,-37.773,145.4,VIC,Lalor,-37.796,144.614,98250,5148,car
VIC,Casey,-37.773,145.4,VIC,Mallee,-35.719,142.178,446650,19084,car
VIC,Casey,-37.773,145.4,VIC,Maribyrnong,-37.753,144.859,61783,4225,car
VIC,Casey,-37.773,145.4,VIC,McEwen,-37.362,145.347,56245,2827,car
VIC,Casey,-37.773,145.4,VIC,McMillan,-38.266,146.059,110768,5727,car
VIC,Casey,-37.773,145.4,VIC,Melbourne,-37.8,144.963,45631,3108,car
VIC,Casey,-37.773,145.4,VIC,Melbourne Ports,-37.856,144.976,49833,3630,car
VIC,Casey,-37.773,145.4,VIC,Menzies,-37.763,145.191,25189,2013,car
VIC,Casey,-37.773,145.4,VIC,Murray,-36.279,144.646,233333,10218,car
VIC,Casey,-37.773,145.4,VIC,Scullin,-37.663,145.053,45922,3511,car
VIC,Casey,-37.773,145.4,VIC,Wannon,-37.703,142.448,328141,14021,car
VIC,Casey,-37.773,145.4,VIC,Wills,-37.729,144.943,50510,3957,car
VIC,Casey,-37.773,145.4,VIC,Melbourne Airport,-37.669612,144.842524,64347,4125,car
VIC,Chisholm,-37.865,145.123,VIC,Corangamite,-38.243,143.821,155564,6918,car
VIC,Chisholm,-37.865,145.123,VIC,Corio,-37.997,144.381,79144,3925,car
VIC,Chisholm,-37.865,145.123,VIC,Deakin,-37.822,145.206,12744,1212,car
VIC,Chisholm,-37.865,145.123,VIC,Dunkley,-38.17,145.138,40510,2012,car
VIC,Chisholm,-37.865,145.123,VIC,Gellibrand,-37.836,144.846,28984,1909,car
VIC,Chisholm,-37.865,145.123,VIC,Gippsland,-37.584,147.767,321672,14462,car
VIC,Chisholm,-37.865,145.123,VIC,Goldstein,-37.934,145.023,16574,1704,car
VIC,Chisholm,-37.865,145.123,VIC,Gorton,-37.739,144.759,49554,3061,car
VIC,Chisholm,-37.865,145.123,VIC,Higgins,-37.859,145.047,7420,812,car
VIC,Chisholm,-37.865,145.123,VIC,Holt,-38.044,145.281,29033,1607,car
VIC,Chisholm,-37.865,145.123,VIC,Hotham,-37.946,145.097,11185,1146,car
VIC,Chisholm,-37.865,145.123,VIC,Indi,-36.64,146.633,333554,13479,car
VIC,Chisholm,-37.865,145.123,VIC,Isaacs,-38.039,145.171,26385,1758,car
VIC,Chisholm,-37.865,145.123,VIC,Jagajaga,-37.729,145.117,17748,1789,car
VIC,Chisholm,-37.865,145.123,VIC,Kooyong,-37.812,145.061,11426,1212,car
VIC,Chisholm,-37.865,145.123,VIC,La Trobe,-37.971,145.424,35517,2816,car
VIC,Chisholm,-37.865,145.123,VIC,Lalor,-37.796,144.614,52075,3050,car
VIC,Chisholm,-37.865,145.123,VIC,Mallee,-35.719,142.178,424713,17352,car
VIC,Chisholm,-37.865,145.123,VIC,Maribyrnong,-37.753,144.859,39846,2493,car
VIC,Chisholm,-37.865,145.123,VIC,McEwen,-37.362,145.347,83756,4698,car
VIC,Chisholm,-37.865,145.123,VIC,McMillan,-38.266,146.059,111365,4978,car
VIC,Chisholm,-37.865,145.123,VIC,Melbourne,-37.8,144.963,19249,1888,car
VIC,Chisholm,-37.865,145.123,VIC,Melbourne Ports,-37.856,144.976,15765,1713,car
VIC,Chisholm,-37.865,145.123,VIC,Menzies,-37.763,145.191,16853,1481,car
VIC,Chisholm,-37.865,145.123,VIC,Murray,-36.279,144.646,228831,9767,car
VIC,Chisholm,-37.865,145.123,VIC,Scullin,-37.663,145.053,32103,2774,car
VIC,Chisholm,-37.865,145.123,VIC,Wannon,-37.703,142.448,281967,11923,car
VIC,Chisholm,-37.865,145.123,VIC,Wills,-37.729,144.943,32237,2167,car
VIC,Chisholm,-37.865,145.123,VIC,Melbourne Airport,-37.669612,144.842524,43475,2579,car
VIC,Corangamite,-38.243,143.821,VIC,Corio,-37.997,144.381,85394,3782,car
VIC,Corangamite,-38.243,143.821,VIC,Deakin,-37.822,145.206,180589,7638,car
VIC,Corangamite,-38.243,143.821,VIC,Dunkley,-38.17,145.138,193460,8110,car
VIC,Corangamite,-38.243,143.821,VIC,Gellibrand,-37.836,144.846,129335,5466,car
VIC,Corangamite,-38.243,143.821,VIC,Gippsland,-37.584,147.767,474622,20560,car
VIC,Corangamite,-38.243,143.821,VIC,Goldstein,-37.934,145.023,152485,7261,car
VIC,Corangamite,-38.243,143.821,VIC,Gorton,-37.739,144.759,142589,6308,car
VIC,Corangamite,-38.243,143.821,VIC,Higgins,-37.859,145.047,149124,6385,car
VIC,Corangamite,-38.243,143.821,VIC,Holt,-38.044,145.281,181983,7705,car
VIC,Corangamite,-38.243,143.821,VIC,Hotham,-37.946,145.097,161342,7200,car
VIC,Corangamite,-38.243,143.821,VIC,Indi,-36.64,146.633,439693,17205,car
VIC,Corangamite,-38.243,143.821,VIC,Isaacs,-38.039,145.171,179335,7856,car
VIC,Corangamite,-38.243,143.821,VIC,Jagajaga,-37.729,145.117,171555,7316,car
VIC,Corangamite,-38.243,143.821,VIC,Kooyong,-37.812,145.061,149341,6760,car
VIC,Corangamite,-38.243,143.821,VIC,La Trobe,-37.971,145.424,188467,8913,car
VIC,Corangamite,-38.243,143.821,VIC,Lalor,-37.796,144.614,132386,5584,car
VIC,Corangamite,-38.243,143.821,VIC,Mallee,-35.719,142.178,384296,16170,car
VIC,Corangamite,-38.243,143.821,VIC,Maribyrnong,-37.753,144.859,142347,6075,car
VIC,Corangamite,-38.243,143.821,VIC,McEwen,-37.362,145.347,224798,10137,car
VIC,Corangamite,-38.243,143.821,VIC,McMillan,-38.266,146.059,264315,11075,car
VIC,Corangamite,-38.243,143.821,VIC,Melbourne,-37.8,144.963,142924,6413,car
